"play_descripton","set","Date","Time","Site","Attendance","url","timeout","prev_home_score","prev_visiting_score","next_home_score","next_visiting_score","losing_team","set_winner","losing_team_wins"
"Timeout Smith.",3,"2015-10-24","10:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4034&path=wvball",TRUE,NA,NA,12,16,NA,"visiting",NA
"Timeout Smith.",3,"2015-10-24","10:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4034&path=wvball",TRUE,15,20,15,21,"home","visiting",FALSE
"Timeout Smith.",4,"2015-10-24","10:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4034&path=wvball",TRUE,11,7,11,8,"visiting","home",FALSE
"Timeout HAM.",4,"2015-10-24","10:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4034&path=wvball",TRUE,13,11,14,11,"visiting","home",FALSE
"Timeout Smith.",4,"2015-10-24","10:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4034&path=wvball",TRUE,17,13,17,14,"visiting","home",FALSE
"Timeout Smith.",1,"2015-10-24","14:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4035&path=wvball",TRUE,NA,NA,14,8,NA,"home",NA
"Timeout Smith.",1,"2015-10-24","14:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4035&path=wvball",TRUE,19,11,20,11,"visiting","home",FALSE
"Timeout Smith.",2,"2015-10-24","14:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4035&path=wvball",TRUE,13,8,13,9,"visiting","home",FALSE
"Timeout Smith.",2,"2015-10-24","14:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4035&path=wvball",TRUE,17,10,18,10,"visiting","home",FALSE
"Timeout Smith.",3,"2015-10-24","14:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4035&path=wvball",TRUE,NA,NA,16,20,NA,"home",NA
"Timeout Smith.",3,"2015-10-24","14:00:00","Northampton, Mass. (Ainsworth Gym)

",50,"https://smithpioneers.com/boxscore.aspx?id=4035&path=wvball",TRUE,20,21,21,21,"home","home",TRUE
"Timeout MHC.",1,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,1,5,2,5,"home","home",TRUE
"Timeout Smith.",1,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,8,7,9,7,"visiting","home",FALSE
"Timeout Smith.",1,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,NA,NA,17,13,NA,"home",NA
"Timeout Smith.",2,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,7,6,8,6,"visiting","visiting",TRUE
"Timeout MHC.",2,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,11,12,12,12,"home","visiting",FALSE
"Timeout Smith.",2,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,18,16,19,16,"visiting","visiting",TRUE
"Timeout MHC.",2,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,21,20,21,21,"visiting","visiting",TRUE
"Timeout MHC.",3,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,9,12,10,12,"home","visiting",FALSE
"Timeout Smith.",3,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,12,14,13,14,"home","visiting",FALSE
"Timeout Smith.",3,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,NA,NA,16,18,NA,"visiting",NA
"Timeout MHC.",3,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,17,21,18,21,"home","visiting",FALSE
"Timeout MHC.",4,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,3,9,4,9,"home","visiting",FALSE
"Timeout Smith.",4,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,15,12,15,13,"visiting","visiting",TRUE
"Timeout MHC.",4,"2015-10-27","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",20,"https://smithpioneers.com/boxscore.aspx?id=3879&path=wvball",TRUE,21,23,21,24,"home","visiting",FALSE
"Timeout Smith.",1,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,14,11,14,12,"visiting","home",FALSE
"Timeout Smith.",1,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,18,12,18,13,"visiting","home",FALSE
"Timeout Smith.",2,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,16,21,16,22,"home","visiting",FALSE
"Timeout Smith.",2,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,18,22,19,22,"home","visiting",FALSE
"Timeout SUF.",3,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,3,10,3,11,"home","visiting",FALSE
"Timeout SUF.",3,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,6,15,6,16,"home","visiting",FALSE
"Timeout Smith.",3,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,8,16,8,17,"home","visiting",FALSE
"Timeout Smith.",3,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,12,23,12,24,"home","visiting",FALSE
"Timeout Smith.",4,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,7,3,7,4,"visiting","home",FALSE
"Timeout Smith.",4,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,11,10,13,10,"visiting","home",FALSE
"Timeout Smith.",5,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,2,0,2,1,"visiting","home",FALSE
"Timeout Smith.",5,"2015-10-29","19:00:00","Northampton, Mass. (Ainsworth Gymnasium)

",100,"https://smithpioneers.com/boxscore.aspx?id=3880&path=wvball",TRUE,5,2,6,2,"visiting","home",FALSE
"Timeout Smith.",1,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,2,8,3,8,"home","visiting",FALSE
"Timeout Smith.",1,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,6,14,6,15,"home","visiting",FALSE
"Timeout Wheaton (Mass.).",1,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,14,19,15,19,"home","visiting",FALSE
"Timeout Wheaton (Mass.).",2,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,14,9,14,10,"visiting","home",FALSE
"Timeout Wheaton (Mass.).",2,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,19,11,20,11,"visiting","home",FALSE
"Timeout Smith.",3,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,12,14,12,15,"home","home",TRUE
"Timeout Smith.",3,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,14,18,15,18,"home","home",TRUE
"Timeout Wheaton (Mass.).",3,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,20,21,21,21,"home","home",TRUE
"Timeout Wheaton (Mass.).",3,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,23,21,23,22,"visiting","home",FALSE
"Timeout Smith.",4,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,6,7,7,7,"home","home",TRUE
"Timeout Smith.",4,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,13,13,13,14,"visiting","home",FALSE
"Timeout Wheaton (Mass.).",4,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,20,19,20,20,"visiting","home",FALSE
"Timeout Wheaton (Mass.).",4,"2015-10-31","13:00:00","Norton, Mass. (Emerson Gymnasium)

",89,"https://smithpioneers.com/boxscore.aspx?id=3881&path=wvball",TRUE,24,21,24,22,"visiting","home",FALSE
"Timeout Union College.",1,"2015-09-04","17:00:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7120&path=vball",TRUE,20,14,21,14,"visiting","home",FALSE
"Timeout Wesley.",2,"2015-09-04","17:00:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7120&path=vball",TRUE,14,3,14,4,"visiting","home",FALSE
"Timeout Wesley.",3,"2015-09-04","17:00:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7120&path=vball",TRUE,9,5,10,5,"visiting","home",FALSE
"Timeout WIT.",1,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,6,1,7,1,"visiting","home",FALSE
"Timeout Union College.",1,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,16,12,17,12,"visiting","home",FALSE
"Timeout Union College.",2,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,13,14,14,14,"home","home",TRUE
"Timeout WIT.",2,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,20,21,20,22,"home","home",TRUE
"Timeout Union College.",2,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,21,24,22,24,"home","home",TRUE
"Timeout WIT.",2,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,23,24,24,24,"home","home",TRUE
"Timeout WIT.",3,"2015-09-05","12:00:00","Scranton, Pa. (John Long Center)

",23,"https://unionathletics.com/boxscore.aspx?id=7121&path=vball",TRUE,13,3,13,4,"visiting","home",FALSE
"Timeout Union College.",1,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,14,17,15,17,"home","visiting",FALSE
"Timeout Union College.",1,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,17,21,17,22,"home","visiting",FALSE
"Timeout OSWEGO.",2,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,14,10,15,10,"visiting","home",FALSE
"Timeout OSWEGO.",2,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,22,19,23,19,"visiting","home",FALSE
"Timeout OSWEGO.",3,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,20,16,20,17,"visiting","visiting",TRUE
"Timeout Union College.",3,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,21,20,21,21,"visiting","visiting",TRUE
"Timeout Union College.",3,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,24,24,24,25,"visiting","visiting",TRUE
"Timeout Union College.",4,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,6,10,7,10,"home","home",TRUE
"Timeout OSWEGO.",4,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,11,10,11,11,"visiting","home",FALSE
"Timeout Union College.",4,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,23,22,24,22,"visiting","home",FALSE
"Timeout OSWEGO.",5,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,4,1,4,2,"visiting","home",FALSE
"Timeout OSWEGO.",5,"2015-09-05","15:45:00","Scranton, Pa. (John Long Center)

",34,"https://unionathletics.com/boxscore.aspx?id=7122&path=vball",TRUE,13,6,13,7,"visiting","home",FALSE
"Timeout CORTLAND.",1,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,12,13,NA,NA,"home","home",TRUE
"Timeout Union College.",1,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,19,17,20,17,"visiting","home",FALSE
"Timeout Union College.",1,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,21,17,21,18,"visiting","home",FALSE
"Timeout CORTLAND.",2,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,5,11,6,11,"home","visiting",FALSE
"Timeout Union College.",2,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,14,16,14,17,"home","visiting",FALSE
"Timeout CORTLAND.",2,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,21,22,22,22,"home","visiting",FALSE
"Timeout Union College.",2,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,23,22,23,23,"visiting","visiting",TRUE
"Timeout Union College.",3,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,11,7,11,8,"visiting","home",FALSE
"Timeout CORTLAND.",4,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,2,7,3,7,"home","visiting",FALSE
"Timeout CORTLAND.",5,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,7,10,8,10,"home","visiting",FALSE
"Timeout Union College.",5,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,9,10,9,11,"home","visiting",FALSE
"Timeout CORTLAND.",5,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,12,14,13,14,"home","visiting",FALSE
"Timeout Union College.",5,"2015-09-11",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7123&path=vball",TRUE,NA,NA,13,15,NA,"visiting",NA
"Timeout Union College.",1,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,15,13,15,14,"visiting","visiting",TRUE
"Timeout Williams.",1,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,17,20,18,20,"home","visiting",FALSE
"Timeout Union College.",2,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,11,7,11,8,"visiting","home",FALSE
"Timeout Union College.",2,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,19,11,20,11,"visiting","home",FALSE
"Timeout Union College.",3,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,12,11,13,11,"visiting","visiting",TRUE
"Timeout Union College.",3,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,23,21,23,22,"visiting","visiting",TRUE
"Timeout Union College.",4,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,14,10,15,10,"visiting","home",FALSE
"Timeout Union College.",4,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,20,13,20,14,"visiting","home",FALSE
"Timeout Williams.",5,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,4,6,5,6,"home","visiting",FALSE
"Timeout Williams.",5,"2015-09-11","08:30:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7124&path=vball",TRUE,8,11,8,12,"home","visiting",FALSE
"Timeout Oneonta.",1,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,6,11,7,11,"home","visiting",FALSE
"Timeout Union College.",2,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,13,10,14,10,"visiting","home",FALSE
"Timeout Union College.",2,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,23,19,23,20,"visiting","home",FALSE
"Timeout Union College.",3,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,8,2,9,2,"visiting","home",FALSE
"Timeout Union College.",3,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,14,3,14,4,"visiting","home",FALSE
"Timeout Oneonta.",4,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,2,7,2,8,"home","visiting",FALSE
"Timeout Oneonta.",4,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,NA,NA,8,16,NA,"visiting",NA
"Timeout Union College.",4,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,11,16,12,16,"home","visiting",FALSE
"Timeout Union College.",5,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,11,9,12,9,"visiting","visiting",TRUE
"Timeout Union College.",5,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,13,9,13,10,"visiting","visiting",TRUE
"Timeout Oneonta.",5,"2015-09-12",NA,"Schenectady, NY (Viniar Athletic Cent)

",100,"https://unionathletics.com/boxscore.aspx?id=7125&path=vball",TRUE,13,14,13,15,"home","visiting",FALSE
"Timeout Union College.",1,"2015-09-12","15:46:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7126&path=vball",TRUE,11,6,12,6,"visiting","home",FALSE
"Timeout St. Michael's.",1,"2015-09-12","15:46:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7126&path=vball",TRUE,18,17,18,18,"visiting","home",FALSE
"Timeout Union College.",1,"2015-09-12","15:46:00","Schenectady, NY (Viniar Athletic Cent)

",0,"https://unionathletics.com/boxscore.aspx?id=7126&path=vball",TRUE,22,20,23,20,"visiting","home",FALSE
