year,institution_name,classification_code,classification_name,total_rev_menwomen,total_exp_menwomen,sports
2017,Austin Peay State University,2,NCAA Division I-FCS,171413,214369,"Track and Field, X-Country"
2017,Austin Peay State University,2,NCAA Division I-FCS,492714,594353,Volleyball
2017,Austin Peay State University,2,NCAA Division I-FCS,42762,53488,Beach Volleyball
2017,Belmont University,3,NCAA Division I without football,972035,972035,Baseball
2017,Belmont University,3,NCAA Division I without football,4898988,4898988,Basketball
2017,Belmont University,3,NCAA Division I without football,1426822,1426822,All Track Combined
2017,Belmont University,3,NCAA Division I without football,589464,589464,Golf
2017,Belmont University,3,NCAA Division I without football,1639501,1639501,Soccer
2017,Belmont University,3,NCAA Division I without football,708754,708754,Softball
2017,Belmont University,3,NCAA Division I without football,630051,630051,Tennis
2017,Belmont University,3,NCAA Division I without football,899793,899793,Volleyball
2017,Lipscomb University,3,NCAA Division I without football,1306280,1306280,Baseball
2017,Lipscomb University,3,NCAA Division I without football,3203116,3203116,Basketball
2017,Lipscomb University,3,NCAA Division I without football,1940208,1940208,All Track Combined
2017,Lipscomb University,3,NCAA Division I without football,749107,749107,Golf
2017,Lipscomb University,3,NCAA Division I without football,2212112,2212112,Soccer
2017,Lipscomb University,3,NCAA Division I without football,951556,951556,Softball
2017,Lipscomb University,3,NCAA Division I without football,752290,752290,Tennis
2017,Lipscomb University,3,NCAA Division I without football,1154144,1154144,Volleyball
2017,East Tennessee State University,2,NCAA Division I-FCS,769245,769245,Baseball
2017,East Tennessee State University,2,NCAA Division I-FCS,2909990,2909990,Basketball
2017,East Tennessee State University,2,NCAA Division I-FCS,820256,820256,All Track Combined
2017,East Tennessee State University,2,NCAA Division I-FCS,4815836,4815836,Football
2017,East Tennessee State University,2,NCAA Division I-FCS,776573,776573,Golf
2017,East Tennessee State University,2,NCAA Division I-FCS,1093093,1093093,Soccer
2017,East Tennessee State University,2,NCAA Division I-FCS,483805,483805,Softball
2017,East Tennessee State University,2,NCAA Division I-FCS,672539,672539,Tennis
2017,East Tennessee State University,2,NCAA Division I-FCS,589289,589289,Volleyball
2017,East Tennessee State University,2,NCAA Division I-FCS,56784,56784,Other Sports
2017,University of Memphis,1,NCAA Division I-FBS,1283420,1283420,Baseball
2017,University of Memphis,1,NCAA Division I-FBS,14426907,14426907,Basketball
2017,University of Memphis,1,NCAA Division I-FBS,1916439,1916439,All Track Combined
2017,University of Memphis,1,NCAA Division I-FBS,17569774,17569774,Football
2017,University of Memphis,1,NCAA Division I-FBS,987118,987118,Golf
2017,University of Memphis,1,NCAA Division I-FBS,NA,NA,Rifle
2017,University of Memphis,1,NCAA Division I-FBS,2029260,2029260,Soccer
2017,University of Memphis,1,NCAA Division I-FBS,1108769,1108769,Softball
2017,University of Memphis,1,NCAA Division I-FBS,1003673,1003673,Tennis
2017,University of Memphis,1,NCAA Division I-FBS,1001786,1001786,Volleyball
2017,Middle Tennessee State University,1,NCAA Division I-FBS,1090646,1090646,Baseball
2017,Middle Tennessee State University,1,NCAA Division I-FBS,5458891,5458891,Basketball
2017,Middle Tennessee State University,1,NCAA Division I-FBS,1871693,1871693,All Track Combined
2017,Middle Tennessee State University,1,NCAA Division I-FBS,10052943,10052943,Football
2017,Middle Tennessee State University,1,NCAA Division I-FBS,1074706,1074706,Golf
2017,Middle Tennessee State University,1,NCAA Division I-FBS,1094315,1094315,Soccer
2017,Middle Tennessee State University,1,NCAA Division I-FBS,981973,981973,Softball
2017,Middle Tennessee State University,1,NCAA Division I-FBS,1348836,1348836,Tennis
2017,Middle Tennessee State University,1,NCAA Division I-FBS,1052579,1052579,Volleyball
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,3039188,3039188,Basketball
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,334955,334955,All Track Combined
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,4520313,4520313,Football
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,871437,871437,Golf
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,553652,553652,Soccer
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,701809,701809,Softball
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,630738,630738,Tennis
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,149595,149595,"Track and Field, X-Country"
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,657813,657813,Volleyball
2017,The University of Tennessee-Chattanooga,2,NCAA Division I-FCS,874133,874133,Wrestling
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,787149,2845290,Baseball
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,19849859,13259733,Basketball
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,184937,4347163,All Track Combined
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,93890299,45343685,Football
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,146352,2203567,Golf
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,192553,2310397,Rowing
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,162451,2029368,Soccer
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,748832,2617837,Softball
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,350327,4336822,Swimming and Diving
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,162525,2281900,Tennis
2017,The University of Tennessee-Knoxville,1,NCAA Division I-FBS,297886,2027348,Volleyball
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,615568,577475,Baseball
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,2296279,2222712,Basketball
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,577657,644555,All Track Combined
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,3033852,2873395,Football
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,242439,232077,Golf
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,53333,49748,Rifle
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,551979,521573,Soccer
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,585428,582848,Softball
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,434126,407720,Tennis
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,475026,439561,Volleyball
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,243702,225955,Equestrian
2017,The University of Tennessee-Martin,2,NCAA Division I-FCS,448305,448485,Rodeo
2017,Tennessee State University,2,NCAA Division I-FCS,2398187,2428736,Basketball
2017,Tennessee State University,2,NCAA Division I-FCS,573946,709754,All Track Combined
2017,Tennessee State University,2,NCAA Division I-FCS,4031177,3605194,Football
2017,Tennessee State University,2,NCAA Division I-FCS,183981,237015,Golf
2017,Tennessee State University,2,NCAA Division I-FCS,326319,383013,Softball
2017,Tennessee State University,2,NCAA Division I-FCS,228097,297731,Tennis
2017,Tennessee State University,2,NCAA Division I-FCS,443947,524211,Volleyball
2017,Tennessee Technological University,2,NCAA Division I-FCS,879812,879812,Baseball
2017,Tennessee Technological University,2,NCAA Division I-FCS,2204874,2204874,Basketball
2017,Tennessee Technological University,2,NCAA Division I-FCS,643578,643578,All Track Combined
2017,Tennessee Technological University,2,NCAA Division I-FCS,3379571,3379571,Football
2017,Tennessee Technological University,2,NCAA Division I-FCS,424538,424538,Golf
2017,Tennessee Technological University,2,NCAA Division I-FCS,705466,705466,Soccer
2017,Tennessee Technological University,2,NCAA Division I-FCS,556899,556899,Softball
2017,Tennessee Technological University,2,NCAA Division I-FCS,355927,355927,Tennis
2017,Tennessee Technological University,2,NCAA Division I-FCS,279127,279127,"Track and Field, X-Country"
2017,Tennessee Technological University,2,NCAA Division I-FCS,665536,665536,Volleyball
2017,Vanderbilt University,1,NCAA Division I-FBS,6144070,6144070,Baseball
2017,Vanderbilt University,1,NCAA Division I-FBS,15250880,13273102,Basketball
2017,Vanderbilt University,1,NCAA Division I-FBS,2344287,2344287,All Track Combined
2017,Vanderbilt University,1,NCAA Division I-FBS,30331584,23476754,Football
2017,Vanderbilt University,1,NCAA Division I-FBS,2330392,2330392,Golf
2017,Vanderbilt University,1,NCAA Division I-FBS,2103282,2103282,Lacrosse
2017,Vanderbilt University,1,NCAA Division I-FBS,2647142,2647142,Soccer
2017,Vanderbilt University,1,NCAA Division I-FBS,1505480,1505480,Swimming
2017,Vanderbilt University,1,NCAA Division I-FBS,2836276,2836276,Tennis
2017,Vanderbilt University,1,NCAA Division I-FBS,167460,167460,"Track and Field, X-Country"
2017,Vanderbilt University,1,NCAA Division I-FBS,970050,970050,Bowling
2017,Abilene Christian University,2,NCAA Division I-FCS,1119907,1119907,Baseball
2017,Abilene Christian University,2,NCAA Division I-FCS,2593399,2593399,Basketball
2017,Abilene Christian University,2,NCAA Division I-FCS,1735886,1735886,All Track Combined
2017,Abilene Christian University,2,NCAA Division I-FCS,4811820,4811820,Football
2017,Abilene Christian University,2,NCAA Division I-FCS,385964,385964,Golf
2017,Abilene Christian University,2,NCAA Division I-FCS,793883,793883,Soccer
2017,Abilene Christian University,2,NCAA Division I-FCS,804361,804361,Softball
2017,Abilene Christian University,2,NCAA Division I-FCS,740080,740080,Tennis
2017,Abilene Christian University,2,NCAA Division I-FCS,733133,733133,Volleyball
2017,Abilene Christian University,2,NCAA Division I-FCS,65232,65232,Beach Volleyball
2017,Baylor University,1,NCAA Division I-FBS,3701764,3701764,Baseball
2017,Baylor University,1,NCAA Division I-FBS,17223551,17223551,Basketball
2017,Baylor University,1,NCAA Division I-FBS,5211343,5211343,All Track Combined
2017,Baylor University,1,NCAA Division I-FBS,41528041,28188097,Football
2017,Baylor University,1,NCAA Division I-FBS,2197060,2197060,Golf
2017,Baylor University,1,NCAA Division I-FBS,1966182,1966182,Gymnastics
2017,Baylor University,1,NCAA Division I-FBS,2488814,2488814,Soccer
2017,Baylor University,1,NCAA Division I-FBS,2171246,2171246,Softball
2017,Baylor University,1,NCAA Division I-FBS,2735040,2735040,Tennis
2017,Baylor University,1,NCAA Division I-FBS,2304425,2304425,Volleyball
2017,Baylor University,1,NCAA Division I-FBS,2165346,2165346,Equestrian
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,941611,941611,Baseball
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,3102746,3102746,Basketball
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,1115426,1115426,All Track Combined
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,239186,239186,Golf
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,668727,668727,Soccer
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,582388,582388,Softball
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,816828,816828,Tennis
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,766452,766452,Volleyball
2017,Texas A & M University-Corpus Christi,3,NCAA Division I without football,167178,167178,Beach Volleyball
2017,Houston Baptist University,2,NCAA Division I-FCS,835828,835828,Baseball
2017,Houston Baptist University,2,NCAA Division I-FCS,2267570,2267570,Basketball
2017,Houston Baptist University,2,NCAA Division I-FCS,1450313,1450313,All Track Combined
2017,Houston Baptist University,2,NCAA Division I-FCS,4161983,4161983,Football
2017,Houston Baptist University,2,NCAA Division I-FCS,768345,768345,Golf
2017,Houston Baptist University,2,NCAA Division I-FCS,1502278,1502278,Soccer
2017,Houston Baptist University,2,NCAA Division I-FCS,763237,763237,Softball
2017,Houston Baptist University,2,NCAA Division I-FCS,722842,722842,Volleyball
2017,Houston Baptist University,2,NCAA Division I-FCS,251245,251245,Beach Volleyball
2017,University of Houston,1,NCAA Division I-FBS,2040749,2040749,Baseball
2017,University of Houston,1,NCAA Division I-FBS,7513855,7513855,Basketball
2017,University of Houston,1,NCAA Division I-FBS,2467015,2467015,All Track Combined
2017,University of Houston,1,NCAA Division I-FBS,14216992,14216992,Football
2017,University of Houston,1,NCAA Division I-FBS,1296039,1296039,Golf
2017,University of Houston,1,NCAA Division I-FBS,926346,926346,Soccer
2017,University of Houston,1,NCAA Division I-FBS,1535538,1535538,Softball
2017,University of Houston,1,NCAA Division I-FBS,971945,971945,Swimming
2017,University of Houston,1,NCAA Division I-FBS,462677,462677,Tennis
2017,University of Houston,1,NCAA Division I-FBS,983967,983967,Volleyball
2017,University of the Incarnate Word,2,NCAA Division I-FCS,948216,933157,Baseball
2017,University of the Incarnate Word,2,NCAA Division I-FCS,2874118,2572017,Basketball
2017,University of the Incarnate Word,2,NCAA Division I-FCS,492926,388507,Fencing
2017,University of the Incarnate Word,2,NCAA Division I-FCS,4629497,4558124,Football
2017,University of the Incarnate Word,2,NCAA Division I-FCS,657789,656704,Golf
2017,University of the Incarnate Word,2,NCAA Division I-FCS,1503978,1477458,Soccer
2017,University of the Incarnate Word,2,NCAA Division I-FCS,729498,712097,Softball
2017,University of the Incarnate Word,2,NCAA Division I-FCS,1335969,1333933,Swimming and Diving
2017,University of the Incarnate Word,2,NCAA Division I-FCS,549888,548143,Synchronized Swimming
2017,University of the Incarnate Word,2,NCAA Division I-FCS,720691,737345,Tennis
2017,University of the Incarnate Word,2,NCAA Division I-FCS,180544,172898,"Track and Field, Indoor"
2017,University of the Incarnate Word,2,NCAA Division I-FCS,180544,172898,"Track and Field, Outdoor"
2017,University of the Incarnate Word,2,NCAA Division I-FCS,1350787,1347979,"Track and Field, X-Country"
2017,University of the Incarnate Word,2,NCAA Division I-FCS,798316,785182,Volleyball
2017,Lamar University,2,NCAA Division I-FCS,1160230,1150786,Baseball
2017,Lamar University,2,NCAA Division I-FCS,2678512,2662144,Basketball
2017,Lamar University,2,NCAA Division I-FCS,1147921,1141776,All Track Combined
2017,Lamar University,2,NCAA Division I-FCS,4208794,4189904,Football
2017,Lamar University,2,NCAA Division I-FCS,744223,728255,Golf
2017,Lamar University,2,NCAA Division I-FCS,861911,857628,Soccer
2017,Lamar University,2,NCAA Division I-FCS,720530,720530,Softball
2017,Lamar University,2,NCAA Division I-FCS,820456,820456,Tennis
2017,Lamar University,2,NCAA Division I-FCS,568402,568402,Volleyball
2017,University of North Texas,1,NCAA Division I-FBS,5016801,5016801,Basketball
2017,University of North Texas,1,NCAA Division I-FBS,1308600,1308600,All Track Combined
2017,University of North Texas,1,NCAA Division I-FBS,13663161,13663161,Football
2017,University of North Texas,1,NCAA Division I-FBS,778001,778001,Golf
2017,University of North Texas,1,NCAA Division I-FBS,1076571,1076571,Soccer
